"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Bangladesh","BGD","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","-0.840906615995765","10.0399226067437","5.70444354275005","7.07628151550278","8.33293131362959","21.1431820523845","23.5284822468067","23.0995397210434","16.2948905366178","21.5202936429301","22.7760645678478","22.6253771914959","22.1958957938832","22.3461680861695","23.0244117899031","22.5604059246532","21.9940038300746","20.901202135505","22.4171600592845","22.1461544905179","23.1387940832004","24.397478698652","25.8340547261519","26.6599568153793","27.7974576904575","28.4222904329444","30.7491764310818","30.164596698861","31.5774006681766","32.3626785019222","35.3385044712444","36.3174346160884","37.3825328689718","38.9761185689537","38.7814710218957","38.0572359176733","40.5958968437059","39.7459359148747","37.7792925787848","36.7337698577498","37.280063660542","35.2848429099927","35.4587859066099","36.3534949430264","37.190096855161","36.0505892037509",
"Bulgaria","BGR","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","29.6766313830406","36.0615428859012","34.9246889325475","33.7623177906126","35.3292770334913","31.8496838501256","32.1216716341601","30.3331663532368","32.6771869156685","28.8254941989732","14.6550166774619","17.3373913043478","12.8233366533865","6.21560388089662","8.50974885844748","25.5653178665132","9.95674623332125","21.3547456050767","25.1902664511257","16.1125803138533","13.4838246495523","15.7215278547563","17.9851935768516","16.8098279466383","16.9769951899896","16.7567823178991","14.9447311090499","9.63073336467823","14.7844572892914","19.6272108260274","21.1899623355035","22.4221038809929","22.2602918317611","23.8996822978869","23.3795796856389","22.1928514067924","23.8313107330583","25.1179776997887","23.7193432389712","24.2888103025055","20.4346659576143","21.3136197688363",
"Bahrein","BHR","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","51.0742595248646","54.4903750354909","50.1459147995386","48.967530620936","42.3357099080393","34.3019445051344","22.8021259911127","24.8863042877767","31.0825371740536","23.8177187306395","36.1795774647887","15.5326381287089","12.0353784146888","11.5174140287985","16.5663548247062","18.6394292800569","18.6078326520517","16.9656125731964","8.85091717586262","7.35567970611486","25.7332511261426","18.2399612450186","22.8278174519567","25.5474853090562","24.1054756232227","35.9663487801953","42.2086222780509","48.0889984431759","43.7261637478924","28.5859309871452","30.2751290572486","26.8797597042514","36.5301338725832","33.3457985556002","31.4068941784865","23.5993332785155","24.9461442945129","28.8557475030252","28.8244586821846","","","",
"Bahamas","BHS","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","15.8345021037868","9.63479096588179","9.61572998633708","15.7642477345915","13.1861128636523","19.730089336628","21.4566020313943","13.7131938660526","17.0164138844493","16.958543983822","17.4907854639199","","19.8076420640105","19.0341124447252","14.5183789969015","19.3888710196205","17.0624191461837","16.414851181344","31.7861913094197","39.5778775284012","28.8195870102142","27.552456967579","33.8328508941458","32.6849106107","28.7439151798005","32.1215395849191","31.2022764143318","32.7007749061598","29.8343575771131","26.5970641028793","27.7937982773202","26.5874543891317","25.3463247698849","23.4483585188237","20.5686538337413","20.9479035492748","20.5591036467603","20.2725249508415","21.2261255702948","22.3487447095457","17.0261142439145","15.06528600389","20.2479340295464","11.6388574331666","7.42446078671732",
"Bosnia y Herzegovina","BIH","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6136245368065","8.88012155085922","6.49055457673952","3.67988432608341","12.8999955832021","7.84322201811354","10.8449492599679","13.2805393446886","11.4502486874138","9.47977137965244","8.64865060316282","7.98973012243798","6.64449338052164","8.65838054476699","9.55307164136904","11.8002562212395","13.5845637215348","15.4933225244649","17.9619619326215","19.0732846880508","16.6908719494151","20.6241774963314",
"Belarús","BLR","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7013299492386","20.1093088293149","20.8630211774009","20.1705075610277","23.0285357249952","22.8666697238952","22.8022547110702","24.412137322801","21.7175599189435","20.6357792970469","22.8772100490089","26.8987133889958","27.9556669960702","29.5583704441949","29.1343724560105","30.5020223313209","26.0401405997412","26.8553694641388","32.7218067014923","31.2364447614545","28.4371284135631","27.4692468670913","28.9087752048414","26.4031315337708","28.0170376422483","29.2001588950921","27.8846734668279","27.3007092124685","29.1983432169559",
"Belice","BLZ","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","46.7624534566795","44.0716920354624","48.8438113126902","50.5046965221326","47.7427121796887","47.7268457086196","62.6569608735214","60.8681135225376","36.1860129776496","37.0772303595206","32.708476992871","32.9965424557117","30.7364944216089","24.4698790322581","22.4724234135667","22.8575755712821","27.4632485483871","20.6344789885851","18.9649067781961","17.0187183670421","18.4717035940903","21.504230289145","27.2096190800837","26.4111392089403","25.0648630864397","26.405444956521","23.8322401518462","25.9703740452733","24.1765435973215","21.9893802668013","22.2480565114792","24.3274626032789","24.8806182719061","22.3984609955515","19.8067525049328","20.3651912757446","27.6327616922361","26.2720874020376",
"Bermudas","BMU","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.4941076815274","36.9506427182984","39.4063163251672","40.0489979316604","39.633283287671","39.9472049577267","39.3197532868767","40.4828383328915","40.3416242493595","38.4467784157704","39.2745574883443","42.0958464094562",
"Bolivia","BOL","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","16.3312876140999","14.6722395131695","14.8694595888407","14.6448523367698","14.1596041512393","10.5178104180863","8.62471589094722","12.7480216665795","12.157861451472","10.1611710871038","3.77062192627152","4.77028739488878","6.79282465664745","8.61376892372362","9.54598822994396","8.88435605985352","8.48053598241047","7.7987639896175","10.1995496010273","11.1687548254312","12.0692040611363","12.5821678933887","12.8221374531167","10.657464305076","11.0150571077337","11.2562200951574","12.2970671538308","14.4857444803575","17.0466463487091","19.8825122209407","26.5822295502132","28.6360421938122","28.9832586263693","22.8998872468004","24.8491653794525","26.3174444800984","25.6940564279268","23.8909396636319","20.7894777941917","14.216925386854","15.4200514232137","16.0570289167955","16.1277862613874","14.1949288734461","12.482312044809","13.8668576673932",
"Brasil","BRA","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","20.6224312680419","19.1629845442635","19.7638680036014","19.5403652959114","18.3213623473092","17.6895792865625","19.0398040162808","15.8778074688358","14.2758169983001","17.4886787327515","20.1974817258784","17.9073822987826","22.6652092275111","25.6592870170912","35.8187272597223","18.9527912240979","18.7328825259596","20.1983916035633","20.254356790787","19.1150400234655","14.439362536475","14.0413210161005","13.711158510957","13.8904528909292","12.7369014274246","13.9917031438038","13.5945933927587","15.4058782089177","16.4179459801951","18.8550157208042","18.1140971914777","18.4098115303305","19.3463665468276","19.2268511163592","16.380362263294","17.8023973675695","18.6012644558921","17.6781103555394","18.1516915850412","16.1344072638277","14.5293469949554","13.4217523570946","13.5777700435729","12.7074199587057","12.2507963078372","14.6661376552519","17.4487057984886",
"Barbados","BRB","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5336673144555","26.6753702059802","31.4464243681089","31.4115644052231","15.2848737061898","13.7459838544107","14.5131462698007","13.2086732856205","15.1447950862029","9.07341272476452","10.6044427157657","9.78445421391045","12.4260125570729","11.2699491302341","10.6519468050335","8.49327868718285","9.52174062530179","11.8467990341175","8.12492645635875","3.83229641351843","8.1589363343551","13.573612239359","8.23439686875141","7.23906247068042","6.68398957408995","2.11489070461437","4.58302485982477","5.40767141140019","4.74011010146853","5.24278322087009","3.00906223797152","5.35628630586353","","","","",
"Brunei Darussalam","BRN","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.507323084716","45.7021633571297","47.1339911915485","46.8904717182107","55.1898448208392","58.5941593136904","54.2116637541742","62.6290107442185","48.6926345267475","60.1503500005855","63.7831969185954","62.904620430667","60.2789960135098","59.7122096897718","57.1183373287203","56.4124657553718","55.3364551115331","53.2048541440475","53.5534416871067","50.9086417296515","49.7546480256807",
"Bhután","BTN","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.8263037672947","26.7894574846546","34.6244320847863","30.8881552888838","34.6152277771065","40.5946913489681","48.6867248942495","25.0211418805598","30.0225208684565","23.3998101884173","31.1695597095554","29.6066433046629","24.274683564676","21.3617742165167","17.6189978942462","13.434232112158",
"Botswana","BWA","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","20.2551073936726","21.6693969441686","22.2357154016531","22.783665430941","29.8039205580818","27.4329787858575","28.847907288402","27.3958798969333","28.9068690421977","25.353076910085","32.4289174570246","36.247004066951","38.7026263404118","49.8191010455468","47.4793479756876","41.6478527486573","44.9964721809274","41.398487387963","43.7392293252529","29.3222936524479","29.0082510466438","36.9132318299405","37.4915575392063","40.5270421024602","39.691035968151","39.441437350485","43.3931771666789","31.4345664945927","35.6783175267552","34.2703729348795","40.4367157036042","41.3514133151548","44.5158040900332","37.0880550565001","27.4233741691472","32.0374139894783","38.6145216295473","36.8738873745769","34.3364908946133","37.636001947433","31.6621773741488","30.1263023096169","30.6924655277469","26.1383977438616","25.8387869071691","21.9488415119589","21.8512769716957",
"República Centroafricana","CAF","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","7.82927604402171","6.92291267823758","7.51881367533267","1.60572932508035","8.13782854760726","0.97086312349626","7.38290662047556","7.06325503423691","11.4703308020475","8.63092155737835","8.33457223066429","10.5677922188594","11.9567159984443","10.8796408921595","9.5411795132614","9.84043915276106","12.5246086442817","15.092129154978","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canadá","CAN","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","21.1027308545593","21.1513578167748","21.2065259435222","23.3027525919966","24.2051458881909","21.1813615366941","21.9368793077292","20.6874030028253","20.3924792260599","22.1509923125556","22.2676656827026","22.5678741760075","19.9724633237783","20.1300743046158","20.9912637417116","20.6146672632118","19.0458614345299","20.2517718196381","21.0446827981818","20.21532394848","17.8240624229677","15.1967780651691","14.104368305242","14.9323807678231","17.0360144978228","19.0101257668981","19.5254007174584","20.1967340150017","19.7742142760708","21.0958867819622","23.7746280731218","22.635489053482","21.7247371980219","21.943777150402","23.6605040718316","24.4517541390569","24.6172770797873","24.4043195574877","24.2474093054808","18.5200134745716","19.312530097616","20.8571094113825","20.9179512281937","21.5972984025064","22.1484938947536","19.5693636315682","19.1464545719812","19.845280989292","19.6436735933248","20.0154216050951","18.8834105223205","22.9257646361978",
"Europa Central y del Báltico","CEB","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.7247383880796","20.6448826489419","20.9156695988809","21.1207940506519","19.6725295774445","20.0338037053856","19.9433049363677","19.2240588824879","18.4165126800493","17.9407786877415","18.9720351298421","19.4668797139944","19.8755361515434","20.401854743854","19.3750722987198","19.146293803079","20.0416410159851","19.9360677097166","21.0244336472741","21.696181208528","22.5849059416291","22.0007051797451","22.0370245003669","22.0822820574518","22.4065073108003","22.3854494440447","22.0703500353789",
"Suiza","CHE","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.8811091145938","32.2120885924243","33.5042591524609","34.3769072927651","34.5635192733873","37.7786391133937","34.6510204804325","32.8603404233156","36.6647281929497","37.0187233903125","39.231762598403","41.0861606854238","36.3361816456674","29.3118482529695","35.5229752020643","40.435710608522","36.4538028496193","37.407286744698","36.8253297221095","34.788637275899","36.2232439447048","34.9295350320461","33.1670220605773","32.3215487838213","32.3623874781935","32.0746239053168","35.8679042513636",
"Islas del Canal","CHI","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","7.5595877542805","14.4220892210392","10.6958314836057","12.0168851525542","12.343224647752","14.0472953818843","7.88722912275734","1.89528240175601","5.88874018038431","7.03422402165765","9.24290351370366","12.1346323845244","17.8620585330249","22.8252267992966","23.8734002527394","23.6655617145672","22.6672494326488","21.8169614159839","21.2467924305735","21.5196557297812","24.235074657028","25.318406253332","25.0764483579644","23.3949447153601","22.483120396624","22.5025423137613","22.9544876414683","23.1213259059327","23.5507021236967","24.4380423464124","25.1170818077798","27.7361584237755","27.6286160146623","24.3080059074621","24.5277873609138","26.4215211117308","21.9759644493127","23.4683121035478","22.6666493396648","21.6798309393522","22.7337552801916","21.0878759989475","19.8417772998328","19.6046612733898","19.7997439175271","19.9193405664477","18.7275219221474",
"China","CHN","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","33.8030466362036","33.1500200520374","34.8963146845066","35.2791019075981","35.250179720443","37.2337647001473","37.979192978052","35.876590985154","36.6941897562451","38.5011697342364","40.6055526268402","41.7072346183578","41.696726593019","39.5300829631116","38.7591249298935","39.7422410855693","38.3470920759249","36.5579149141456","35.7395469858613","37.2692998222516","38.8832254802573","42.4134996451629","45.6723671937678","45.9547821463042","48.2605005642875","50.2752218194756","51.7875934675828","50.3730406290491","51.3267166370956","49.2333302090408","48.6653631958866","47.3783909246739","47.6158183369135","45.4175892293928","44.3806611564644","44.9050468622578","44.4857478732953","43.7730281149182","43.9264197273411","44.8892213330428",
"Côte d'Ivoire","CIV","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-18.7529235734426","-18.2668800005733","-19.9029744301744","-13.984217104163","-12.2345586974989","-11.3676332425381","-12.4490286086084","-9.90077018453607","-8.31457861095716","22.7890998544503","22.5295158570149","20.30702727663","17.4416805256629","15.6702086518602","17.5541393906131","21.1550872715472","",
"Camerún","CMR","Ahorro bruto (% del PIB)","NY.GNS.ICTR.ZS","","","","","","","","","","","","","","","","","","4.10184388988818","18.2519466045507","15.5710231787119","5.22803480154064","9.51094201674224","23.3469799131633","21.3557873919496","24.7633832897455","23.3328443288011","23.873318261211","18.9413573447555","19.7179536899828","17.7858480114938","16.1867686371429","15.4191388623807","11.0661064781172","16.0822697779656","18.0380846460946","19.6850510831032","16.4031378776158","17.5582211642794","17.335486897151","16.5423791172371","14.3814847577582","12.1578248694952","11.9117561209524","14.1909855599744","16.9174773943599","16.8703752527991","19.3203218867245","18.8859629343326","17.5165347097838","16.1410502319622","15.2982040564728","15.5209983985489","15.1144445666518","15.3212022309325","16.3062773425498","14.3156939375557","16.4547133114651","16.2917060955152","15.7064298235716","14.3989577792924","13.2399625050516","14.0841765812158",
